url,url_mobile,title,seendate,socialimage,domain,language,sourcecountry
https://flatheadbeacon.com/2023/03/10/u-s-adds-a-robust-311000-jobs-despite-feds-rate-hikes/,"","U . S . Adds a Robust 311 , 000 Jobs Despite Fed Rate Hikes",20230310T184500Z,"",flatheadbeacon.com,English,United States
https://www.weeklyblitz.net/international/united-states-faces-worse-cascade-of-falsehood/,https://www.weeklyblitz.net/international/united-states-faces-worse-cascade-of-falsehood/?amp=1,United States faces worse  cascade of falsehood  ,20230310T191500Z,https://www.weeklyblitz.net/wp-content/uploads/2023/03/United-States-faces-worse-%E2%80%98cascade-of-falsehood.jpg,weeklyblitz.net,English,Bangladesh
https://www.investing.com/news/stock-market-news/futures-dip-as-svb-financial-extends-rout-payrolls-data-awaited-3027390,https://m.investing.com/news/stock-market-news/futures-dip-as-svb-financial-extends-rout-payrolls-data-awaited-3027390?ampMode=1,Wall St falls as bank contagion fears eclipse easing rate - hike jitters By Reuters,20230310T190000Z,https://i-invdn-com.investing.com/trkd-images/LYNXMPEJ290DL_M.jpg,investing.com,English,United States
https://www.streetinsider.com/Market+Check/Wall+St+falls+as+bank+contagion+fears+eclipse+easing+rate-hike+jitters/21354222.html,"",Wall St falls as bank contagion fears eclipse easing rate - hike jitters,20230310T190000Z,http://www.streetinsider.com/images/news2/213/21354222/resize_LYNXMPEJ290DL.jpg,streetinsider.com,English,United States
https://www.shorenewsnetwork.com/2023/03/10/strong-us-job-growth/,"",Strong US job growth persists ; wage inflation shows signs of slowdown,20230310T184500Z,https://www.shorenewsnetwork.com/wp-content/uploads/Reuters_Direct_Media/USOnlineReportEconomy/tagreuters.com2023binary_LYNXMPEJ290HM-BASEIMAGE.jpg,shorenewsnetwork.com,English,United States
https://www.dealstreetasia.com/stories/silicon-valley-bank-sparks-global-fear-about-rising-cost-of-money-334039,"",Silicon Valley Bank sparks global fear about rising cost of money,20230310T184500Z,"https://media.dealstreetasia.com/uploads/2023/03/2023-03-10T154330Z_1_LYNXMPEJ290M9_RTROPTP_4_SVB-FINANCIAL-GROUP-STOCK-scaled-e1678466439805.jpg?fit=1100,704",dealstreetasia.com,English,India
https://www.khaleejtimes.com/business/svb-closure-sows-global-fear-about-rising-cost-of-money,https://www.khaleejtimes.com/business/svb-closure-sows-global-fear-about-rising-cost-of-money?amp=1,SVB closure sows global fear about rising cost of money,20230310T190000Z,https://image.khaleejtimes.com?uuid=b7648e2d-da37-5a08-b48f-564eac151433&function=cropresize&type=preview&source=false&q=75&crop_w=0.99999&crop_h=0.84375&x=0&y=0,khaleejtimes.com,English,United Arab Emirates
https://www.themountainmail.com/news/business/article_ce31d634-bef6-11ed-b79c-c3832182badf.html,"",U . S . stock markets close sizably lower Thursday,20230310T184500Z,https://bloximages.newyork1.vip.townnews.com/themountainmail.com/content/tncms/assets/v3/editorial/d/45/d459da3e-bef6-11ed-83c0-5ba02133e318/640aa95387ac2.image.png?crop=191%2C191%2C0%2C60,themountainmail.com,English,United States
https://sputniknews.com/20230310/us-adds-311000-jobs-in-february-but-unemployment-rate-rises-to-36-1108266571.html,https://sputniknews.com/amp/20230310/us-adds-311000-jobs-in-february-but-unemployment-rate-rises-to-36-1108266571.html,"US Adds 311 , 000 Jobs in February , But Unemployment Rate Rises to 3 . 6 % ",20230310T184500Z,https://cdnn1.img.sputniknews.com/images/sharing/article/eng/1108266571.jpg,sputniknews.com,English,Russia
https://www.africaleader.com/news/273614043/are-interest-rates-really-going-to-keep-rising-sharply,"",Are interest rates really going to keep rising sharply ? ,20230310T191500Z,https://cdn.bignewsnetwork.com/cvr1678473571.jpg,africaleader.com,English,South Africa
https://www.dailymail.co.uk/news/article-11845495/Silicon-Valley-Bank-branch-calls-NYPD-tech-investors-tried-pull-cash.html,https://www.dailymail.co.uk/news/article-11845495/amp/Silicon-Valley-Bank-branch-calls-NYPD-tech-investors-tried-pull-cash.html,Silicon Valley Bank branch calls NYPD on tech investors after they tried to pull out cash,20230310T184500Z,https://i.dailymail.co.uk/1s/2023/03/10/18/68562049-0-image-a-7_1678471200052.jpg,dailymail.co.uk,English,United Kingdom
https://www.news-gazette.com/news/nation-world/stocks-fall-on-worries-about-banks-pain-of-higher-rates/article_4249f6db-c4c6-50db-bd98-1005a8ff3f29.html,"","Stocks fall on worries about banks , pain of higher rates",20230310T184500Z,https://bloximages.newyork1.vip.townnews.com/news-gazette.com/content/tncms/custom/image/3d3bfbd4-3cf5-11ec-9461-574a9d514a20.jpg,news-gazette.com,English,United States
https://www.latimes.com/business/story/2023-03-10/stocks-worries-banks-overshadow-jobs-report,"",Stocks drop as worries about banks overshadow jobs report,20230310T183000Z,https://california-times-brightspot.s3.amazonaws.com/9f/7e/8b4730dc4755ac5399fd0f88c3de/ye-market-trends-15111.jpg,latimes.com,English,United States
https://www.forexlive.com/news/the-opportunity-to-get-that-5-yielding-2-year-is-now-deep-in-the-rearview-mirror-20230310/,https://www.forexlive.com/news/the-opportunity-to-get-that-5-yielding-2-year-is-now-deep-in-the-rearview-mirror-20230310/amp/,The opportunity to get that 5 % yielding 2 - year is now deep in the rearview mirror,20230310T183000Z,https://images.forexlive.com/images/US%202%20year%20yield_id_69c99ca7-dee5-483c-9dd0-d000dd139a6b_size900.jpg,forexlive.com,English,Greece
https://economictimes.indiatimes.com/markets/bonds/us-yields-plunge-for-second-day-after-jobs-data-as-bank-worries-swirl/articleshow/98550503.cms,https://m.economictimes.com/markets/bonds/us-yields-plunge-for-second-day-after-jobs-data-as-bank-worries-swirl/amp_articleshow/98550503.cms,u . s . treasury yields : US yields plunge for second day after jobs data as bank worries swirl,20230310T184500Z,"https://img.etimg.com/thumb/msid-98550550,width-1070,height-580,imgsize-485390,overlay-etmarkets/photo.jpg",economictimes.indiatimes.com,English,India
https://www.afr.com/markets/equity-markets/wall-street-drops-as-silicon-valley-bank-seized-by-regulators-20230311-p5cr8w,"",Before the Bell : Wall Street drops as Silicon Valley Bank seized by regulators,20230310T191500Z,https://static.ffx.io/images/$zoom_0.1839%2C$multiply_4%2C$ratio_1.777778%2C$width_1059%2C$x_0%2C$y_110/t_crop_custom/c_scale%2Cw_800%2Cq_88%2Cf_jpg/t_afr_no_label_no_age_social_wm/029982f2475bc94732e55c7969615a8931198db4,afr.com,English,Australia
https://barbadostoday.bb/2023/03/10/young-leadhers-inspired-to-overcome-gender-inequality/,"",Young leadHERs inspired to overcome gender inequality,20230310T190000Z,https://barbadostoday.bb/wp-content/uploads/2023/03/President-of-Barbados-Dame-Sandra-Prunella-Mason-and-Lilian-Chatterjee-Canadian-High-Commissioner_1794-scaled-e1678428530589.jpg,barbadostoday.bb,English,Barbados
http://businessdayonline.com/4418/947557,"",supreme 割引売上,20230310T184500Z,"",businessdayonline.com,English,Nigeria
https://www.investegate.co.uk/standard-chrtrd-plc--stan-/rns/transaction-in-own-shares/202303101821016505S/,"",Investegate |Standard Chrtrd PLC Announcements | Standard Chrtrd PLC : Transaction in Own Shares,20230310T184500Z,"",investegate.co.uk,English,United Kingdom
https://news.yahoo.com/5-key-takeaways-february-us-185436858.html,https://news.yahoo.com/amphtml/5-key-takeaways-february-us-185436858.html,5 key takeaways from the February US jobs report,20230310T191500Z,https://s.yimg.com/ny/api/res/1.2/s.3ZDIK09aRIj3pl4A1w5w--/YXBwaWQ9aGlnaGxhbmRlcjt3PTEyMDA7aD02NzU-/https://media.zenfs.com/en/ap.org/763562486e7fb35bb1c4cd9a4eea3de6,news.yahoo.com,English,United States
https://www.streetinsider.com/Market+Check/Stocks+at+session+lows+on+banking+contagion+worries+after+SVB+collapsed/21356488.html,"",Stocks at session lows on banking contagion worries after SVB collapsed,20230310T190000Z,"",streetinsider.com,English,United States
https://www.morningstar.com/news/dow-jones/202303106769/ftse-100-closes-down-17-dragged-by-financial-sector,"",FTSE 100 Closes Down 1 . 7 % Dragged by Financial Sector,20230310T183000Z,https://www.morningstar.com/assets/img/dow-jones.51166f0.png,morningstar.com,English,China
https://crooksandliars.com/2023/03/varney-tells-fox-friends-new-jobs-report,https://crooksandliars.com/2023/03/varney-tells-fox-friends-new-jobs-report/amp,Varney On Fox & Friends : Jobs Report Is Very Good For Biden,20230310T191500Z,https://crooksandliars.com/files/mediaposters/2023/03/52101.jpg,crooksandliars.com,English,United States
https://www.marketwatch.com/story/bank-etfs-fall-amid-concerns-over-svb-and-crack-in-financial-system-after-rate-hikes-4e5aba3a,https://www.marketwatch.com/amp/story/bank-etfs-fall-amid-concerns-over-svb-and-crack-in-financial-system-after-rate-hikes-4e5aba3a,Bank ETFs fall amid concerns over SVB and  crack  in financial system after rate hikes,20230310T183000Z,https://images.mktw.net/im-740162/social,marketwatch.com,English,United States
https://www.10tv.com/article/news/crime/man-indicted-in-deadly-shooting-outside-shopping-center-northeast-columbus/530-5a88da9c-bb4f-44a3-b651-6ecf1e110e50,https://www.10tv.com/amp/article/news/crime/man-indicted-in-deadly-shooting-outside-shopping-center-northeast-columbus/530-5a88da9c-bb4f-44a3-b651-6ecf1e110e50,Jonathan Pigram indicted in deadly shooting at shopping center,20230310T190000Z,https://media.tegna-media.com/assets/WBNS/images/c938ab1b-a35c-4eda-96ce-ffae74a817df/c938ab1b-a35c-4eda-96ce-ffae74a817df_1140x641.jpg,10tv.com,English,United States
https://www.cosmopolitan.com/uk/beauty-hair/g30776852/best-lip-oils/,"",13 Best Lip Oils For Every Budget - From Dior to NYX,20230310T183000Z,"https://hips.hearstapps.com/hmg-prod.s3.amazonaws.com/images/best-lip-oil-640b61cb99fbc.jpg?crop=1.00xw:1.00xh;0,0",cosmopolitan.com,English,United States
https://newstalk1400online.iheart.com/content/2023-03-10-us-added-311000-jobs-in-february-but-unemployment-rate-ticked-up-to-36/,"","U . S . Added 311 , 000 Jobs In February But Unemployment Rate Ticked Up To 3 . 6 % | Newstalk 1400 , 104 . 5 , and 105 . 9",20230310T191500Z,"https://i.iheart.com/v3/re/assets.getty/640b4b0e39f1c541da9c50a0?ops=gravity(%22north%22),fit(1200,675),quality(65)",newstalk1400online.iheart.com,English,United States
https://wjbo.iheart.com/content/2023-03-10-us-added-311000-jobs-in-february-but-unemployment-rate-ticked-up-to-36/,"","U . S . Added 311 , 000 Jobs In February But Unemployment Rate Ticked Up To 3 . 6 % | WJBO Newsradio 1150 AM & 98 . 7 FM",20230310T183000Z,"https://i.iheart.com/v3/re/assets.getty/640b4b0e39f1c541da9c50a0?ops=gravity(%22north%22),fit(1200,675),quality(65)",wjbo.iheart.com,English,United States
https://www.devdiscourse.com/article/business/2375281-instant-view-3-svb-meltdown-triggers-gyrations-in-global-bank-shares,https://www.devdiscourse.com/article/business/2375281-instant-view-3-svb-meltdown-triggers-gyrations-in-global-bank-shares?amp,INSTANT VIEW 3 - SVB meltdown triggers gyrations in global bank shares,20230310T184500Z,https://www.devdiscourse.com/remote.axd?https://devdiscourse.blob.core.windows.net/imagegallery/29_02_2020_19_19_03_7965895.jpg?&format=jpeg,devdiscourse.com,English,China
https://www.portlandtribune.com/news/ppb-man-killed-13-year-old-critically-wounded-over-two-days/article_2270a000-bf5a-11ed-9408-07258e8ed5dd.html,"","PPB : Man killed , 13 - year - old critically wounded over two days",20230310T184500Z,https://bloximages.chicago2.vip.townnews.com/portlandtribune.com/content/tncms/assets/v3/editorial/b/88/b88bb5fc-bf5a-11ed-bcb9-37f1e7556c46/640b510eb8c1e.image.jpg?crop=800%2C420%2C0%2C5,portlandtribune.com,English,United States
https://www.rismedia.com/2023/03/10/unemployment-rises-slightly-3-6-percent/,"",Unemployment Rises Slightly to 3 . 6 % ,20230310T183000Z,https://www.rismedia.com/wp-content/uploads/2023/03/unemployment-iStock-1214057347-Converted.jpg,rismedia.com,English,United States
https://www.theguardian.com/commentisfree/2023/mar/10/the-guardian-view-on-fleabags-fringe-fund-a-good-deed-in-a-bad-world,https://amp.theguardian.com/commentisfree/2023/mar/10/the-guardian-view-on-fleabags-fringe-fund-a-good-deed-in-a-bad-world,The Guardian view on Fleabag fringe fund : a good deed in a bad world | Editorial,20230310T184500Z,https://i.guim.co.uk/img/media/3379d624acf6ab7bc9994fff0087bdccd30778bb/0_47_3000_1800/master/3000.jpg?&quality=85&auto=format&fit=crop&overlay-align=bottom%2Cleft&overlay-width=100p&overlay-base64=L2ltZy9zdGF0aWMvb3ZlcmxheXMvdGctb3BpbmlvbnMucG5n&enable=upscale&s=98e94c19dfda48ff1ae9514567130657,theguardian.com,English,United Kingdom
https://www.fox29.com/news/silicon-valley-bank-shut-down-by-regulators,https://www.fox29.com/news/silicon-valley-bank-shut-down-by-regulators.amp,Silicon Valley Bank seized by regulators,20230310T184500Z,https://images.foxtv.com/static.fox29.com/www.fox29.com/content/uploads/2023/03/1280/720/GettyImages-598748778.jpg?ve=1&tl=1,fox29.com,English,United States
https://markets.businessinsider.com/news/stocks/silicon-valley-bank-stocks-sell-bond-yield-fed-rates-rbc-2023-3,https://markets.businessinsider.com/news/stocks/silicon-valley-bank-stocks-sell-bond-yield-fed-rates-rbc-2023-3?amp,Silicon Valley Bank Implosion Isnt a Canary in the Coal Mine : RBC,20230310T183000Z,https://i.insider.com/640b65f39ef79f0018288eda?&format=jpeg,markets.businessinsider.com,English,United States
https://www.france24.com/en/live-news/20230310-global-bank-shares-gyrate-as-us-tech-oriented-bank-wobbles,https://amp.france24.com/en/live-news/20230310-global-bank-shares-gyrate-as-us-tech-oriented-bank-wobbles,Markets in turmoil as US closes Silicon Valley Bank,20230310T183000Z,https://s.france24.com/media/display/f2ab4228-bf61-11ed-82c0-005056a90321/w:1280/p:16x9/a8b6d94c196ef5c8993bcc4599d076ac4ec26570.jpg,france24.com,English,France
https://oilprice.com/Energy/Energy-General/US-Oil-Drilling-Activity-Cools-Off-In-The-Permian.html,https://oilprice.com/Energy/Energy-General/US-Oil-Drilling-Activity-Cools-Off-In-The-Permian.amp.html,U . S . Oil Drilling Activity Cools Off In The Permian,20230310T191500Z,https://d32r1sh890xpii.cloudfront.net/article/718x300/2023-03-10_9k6wjhbflp.jpg,oilprice.com,English,United States
https://www.theepochtimes.com/silicon-valley-banks-shares-tumble-as-a-mess-unfolds_5113561.html,"","Silicon Valley Bank Shares Tank , Triggering Financial Sector Panic",20230310T190000Z,https://img.theepochtimes.com/assets/uploads/2023/02/22/NYSE-traders-2-1200x800.jpg,theepochtimes.com,English,United States
https://www.finanznachrichten.de/nachrichten-2023-03/58527107-european-markets-close-sharply-lower-as-bank-stocks-tumble-020.htm,"",European Markets Close Sharply Lower As Bank Stocks Tumble,20230310T181500Z,https://fns1.de/g/fb.png,finanznachrichten.de,English,Germany
https://www.greenvilleonline.com/story/news/2023/03/10/mexico-kidnapping-sc-families-dont-accept-cartel-apology/69994017007/,"",Mexico kidnapping : SC families dont accept drug cartel apology,20230310T191500Z,"https://www.gannett-cdn.com/presto/2023/03/07/USAT/1ab4eadd-095e-43b4-964d-63fec5422dfb-AP_Mexico_Missing_Americans_2.jpg?auto=webp&crop=1555,875,x0,y0&format=pjpg",greenvilleonline.com,English,United States
https://www.mirror.co.uk/lifestyle/gardening/plants-seeds-gardening-mental-health-29422275,https://www.mirror.co.uk/lifestyle/gardening/plants-seeds-gardening-mental-health-29422275.amp,Take our gardening quiz to find out what type of gardener you are,20230310T184500Z,https://i2-prod.mirror.co.uk/incoming/article29422499.ece/ALTERNATES/s1200/0_GettyImages-1368422352.jpg,mirror.co.uk,English,United Kingdom
https://www.newsweek.com/woman-walking-out-birthday-dinner-1787007,https://www.newsweek.com/woman-walking-out-birthday-dinner-1787007?amp=1,Praise for Woman Walking Out of Birthday Dinner Over Husband  Ignoring  Her,20230310T180000Z,https://d.newsweek.com/en/full/2207357/couple-birthday-cake.png,newsweek.com,English,United States
https://www.bizpacreview.com/2023/03/10/ron-desantis-suggests-privately-hes-decided-to-run-for-president-report-1339510/,"",Ron DeSantis suggests privately he decided to run for president : Report,20230310T190000Z,https://www.bizpacreview.com/wp-content/uploads/2023/02/DeSantisLevinSG_1200_x_628.jpg,bizpacreview.com,English,United States
https://newrepublic.com/post/171091/silicon-valley-bank-collapsing,"",What Is Silicon Valley Bank and Why Is It Collapsing ? ,20230310T181500Z,https://images.newrepublic.com/9e6d16fc1ab046b951da1b095048d6edfc7e18d4.jpeg?&crop=faces&fit=crop&fm=jpg,newrepublic.com,English,United States
https://www.finanznachrichten.de/nachrichten-2023-03/58527035-u-s-dollar-weakens-as-fed-rate-hike-bets-ease-after-jobs-data-020.htm,"",U . S . Dollar Weakens As Fed Rate Hike Bets Ease After Jobs Data,20230310T180000Z,https://fns1.de/g/fb.png,finanznachrichten.de,English,Germany
https://www.bignewsnetwork.com/news/273613758/big-12-trio-among-10-naismith-coach-of-the-year-finalists,"",Big 12 trio among 10 Naismith Coach of the Year finalists,20230310T183000Z,https://cdn.bignewsnetwork.com/flm1678470006.jpg,bignewsnetwork.com,English,United States
https://leaderpost.com:443/news/economy/us-payrolls-exceed-estimates-wages-cool-mixed-signal-fed,https://leaderpost.com/news/economy/us-payrolls-exceed-estimates-wages-cool-mixed-signal-fed/wcm/454777c2-dc6f-4d6e-811b-057274dc132e/amp/,U . S . payrolls exceed estimates as wages cool in mixed signal for Fed,20230310T180000Z,https://smartcdn.gprod.postmedia.digital/financialpost/wp-content/uploads/2023/03/us-jobs-hp-welding.jpg,leaderpost.com,English,Canada
https://blogs.timesofisrael.com/understanding-inflation-and-interest-rates/,"",Understanding Inflation and Interest Rates,20230310T180000Z,https://static.timesofisrael.com/blogs/uploads/users/untitled1627481542-400x400.jpg,blogs.timesofisrael.com,English,Israel
https://www.siliconrepublic.com/machines/chatgpt-dublin-play-plai-tallaght-ai-performance,"",ChatGPT wrote a Dublin play and the result was comedy gold,20230310T181500Z,"",siliconrepublic.com,English,Ireland
https://www.wfmj.com/story/48529095/cartel-letter-doesnt-dull-pain-for-americans-families,"",Cartel letter doesnt dull pain for American families,20230310T191500Z,https://APPREMIUM.images.worldnow.com/images/24241392_G.jpg?lastEditedDate=1678445721000,wfmj.com,English,United States
https://www.wqcs.org/wqcs-news/2023-03-10/stuart-pd-reports-new-development-2009-homicide-of-jerome-hutchinson-they-seek-additional-info-from-public,https://www.wqcs.org/wqcs-news/2023-03-10/stuart-pd-reports-new-development-2009-homicide-of-jerome-hutchinson-they-seek-additional-info-from-public?_amp=true,Stuart PD Reports  New Development  in 2009 Homicide of Jerome Hutchinson ; They Seek Additional Info from Public,20230310T181500Z,http://npr-brightspot.s3.amazonaws.com/6e/8a/810791484e78b26e50a6ba2cea3e/jerome-hutchinson.jpg,wqcs.org,English,United States
https://www.patheos.com/blogs/steelmagnificat/2023/03/a-nonprofit-a-scandal-and-the-scapegoating-of-gay-catholics/,"","A Nonprofit , a Scandal , and the Scapegoating of Gay Catholics",20230310T181500Z,https://wp-media.patheos.com/blogs/sites/664/2019/03/church-pews-2401405_640.jpg,patheos.com,English,United States
https://www.erienewsnow.com/story/48528549/silicon-valley-bank-collapses-after-failing-to-raise-capital,"",Silicon Valley Bank collapses after failing to raise capital,20230310T190000Z,https://CNNWIRE.images.worldnow.com/images/24241033_G.jpg?lastEditedDate=1678439880000,erienewsnow.com,English,United States
https://www.mentalfloss.com/article/557234/facts-about-rabbits,"",14 Fascinating Facts About Rabbits,20230310T180000Z,"https://images2.minutemediacdn.com/image/upload/c_crop,w_5184,h_2916,x_0,y_275/c_fill,w_1440,ar_16:9,f_auto,q_auto,g_auto/images/voltaxMediaLibrary/mmsport/mentalfloss/01gv45rfepw2e4vfajq6.jpg",mentalfloss.com,English,United States
https://www.nationalmortgagenews.com/news/the-worst-of-the-layoffs-may-be-over-for-the-mortgage-industry,"",The worst of the layoffs may be over for the mortgage industry,20230310T184500Z,https://source-media-brightspot.s3.amazonaws.com/eb/90/a5de94d54a30bfdef0cd0c295797/personnel-layoffs.jpeg,nationalmortgagenews.com,English,United States
https://www.thezimbabwemail.com/capital-money-markets/stocks-around-the-world-fall-on-worries-about-us-banks-pain-of-higher-rates/,"","Stocks around the world fall on worries about US banks , pain of higher rates",20230310T183000Z,https://i0.wp.com/www.thezimbabwemail.com/wp-content/uploads/2023/03/stock-2.jpg?fit=940%2C627&ssl=1,thezimbabwemail.com,English,Zimbabwe
https://journalrecord.com/2023/03/09/employment-remains-strong-in-oklahoma-across-nation-despite-bumps/,"","Employment remains strong in Oklahoma , across nation , despite bumps",20230310T184500Z,https://journalrecord.com/files/2023/03/x-employment.jpg,journalrecord.com,English,United States
https://www.thestranger.com/slog-am/2023/03/10/78895804/slog-am-sawant-defamation-charges-dropped-tennessee-lt-gov-apologizes-for-commenting-on-twinks-thirst-traps-rise-of-the-borg,"","Slog AM :  Sawant Defamation Charges Dropped , Tennessee Lt . Gov Apologizes for Commenting on Twink Thirst Traps , Rise of the BORG",20230310T181500Z,https://media2.fdncms.com/stranger/imager/u/original/78895933/1636487550-1600295722-1573024592-1547147040-1507738921-kshama-sawant.jpg,thestranger.com,English,United States
https://www.kalw.org/npr-news/2023-03-10/does-the-bold-glamour-filter-push-unrealistic-beauty-standards-tiktokkers-think-so,https://www.kalw.org/npr-news/2023-03-10/does-the-bold-glamour-filter-push-unrealistic-beauty-standards-tiktokkers-think-so?_amp=true,Does the  Bold Glamour  filter push unrealistic beauty standards ? TikTokkers think so,20230310T191500Z,https://media.npr.org/assets/img/2023/03/09/tiktok-composite_custom-9719e536652f309820d0a2ac6857abc30a57f58c.jpg,kalw.org,English,United States
https://hotair.com/ed-morrissey/2023/03/10/comin-in-hot-us-adds-another-311000-jobs-in-february-n536049,https://hotair.com/ed-morrissey/2023/03/10/comin-in-hot-us-adds-another-311000-jobs-in-february-n536049/amp,"Comin  in hot : US adds another 311 , 000 jobs in February",20230310T191500Z,https://media.townhall.com/townhall/reu/o/2021/109/54e78530-44d6-4c62-9d42-487680d8ae0c-1052x615.jpg,hotair.com,English,United States
https://www.nbcnews.com/data-graphics/labor-force-participation-pre-pandemic-levels-rcna74363,https://www.nbcnews.com/news/amp/rcna74363,Labor force participation is back to pre - pandemic levels,20230310T201500Z,"https://media-cldnry.s-nbcnews.com/image/upload/t_nbcnews-fp-1200-630,f_auto,q_auto:best/rockcms/2023-03/230310-cashiers-workforce-mjf-1155-0887b5.jpg",nbcnews.com,English,United States
https://ritholtz.com/2023/03/the-fed-is-breaking-things/,"",The Fed is Breaking Things ( and it could get worse ) ,20230310T193000Z,https://ritholtz.com/wp-content/uploads/2023/03/Fq2f3k7WcAAOhpN.jpg,ritholtz.com,English,United States
https://www.news24.com/fin24/economy/fed-rate-cut-by-year-end-back-in-favour-as-banks-are-roiled-20230310,/amp/fin24/economy/fed-rate-cut-by-year-end-back-in-favour-as-banks-are-roiled-20230310,Fed rate cut by year - end back in favour as banks are roiled,20230310T194500Z,https://cdn.24.co.za/files/Cms/General/d/7259/982c081b54cb4bfe8fbbea3f2fe137b6.jpg,news24.com,English,South Africa
https://www.marketwatch.com/story/oil-futures-gain-for-the-session-pare-their-loss-for-the-week-110e0f07,https://www.marketwatch.com/amp/story/oil-futures-gain-for-the-session-pare-their-loss-for-the-week-110e0f07,"Oil futures gain for the session , pare their loss for the week",20230310T201500Z,https://s.wsj.net/public/resources/MWimages/MW-GP644_MicroS_ZG_20180906154215.jpg,marketwatch.com,English,United States
https://www.ibtimes.com/fed-under-less-pressure-speed-rate-hikes-wage-gains-cool-3675864,https://www.ibtimes.com/fed-under-less-pressure-speed-rate-hikes-wage-gains-cool-3675864?amp=1,Fed Under Less Pressure To Speed Rate Hikes As Wage Gains Cool,20230310T200000Z,https://d.ibtimes.com/en/full/4430916/img.png,ibtimes.com,English,United States
https://menafn.com/1105751041/US-job-growth-beats-expectations-in-February-as-economy-still-hot,"",US job growth beats expectations in February as economy stil ... ,20230310T194500Z,https://menafn.com/updates/pr/2023-03/10/AFP_57acbimage_story.jpg,menafn.com,English,Qatar
https://www.inman.com/2023/03/10/latest-jobs-numbers-take-pressure-off-wages-and-mortgage-rates/,https://www.inman.com/2023/03/10/latest-jobs-numbers-take-pressure-off-wages-and-mortgage-rates/amp/,Latest Jobs Numbers Take Pressure Off Wages And Mortgage Rates,20230310T201500Z,https://assets.inman.com/wp-content/uploads/2023/03/hero_image-11-1024x576.png,inman.com,English,United States
https://english.news.cn/northamerica/20230311/eec5d89939d64c669827451638624c57/c.html,"","U . S . adds 311 , 000 jobs in February - Xinhua",20230310T200000Z,"",english.news.cn,English,""
https://www.bignewsnetwork.com/news/273614275/us-adds-311000-jobs-in-february,"","U . S . adds 311 , 000 jobs in February",20230310T194500Z,"",bignewsnetwork.com,English,United States
https://www.marketwatch.com/articles/stock-market-hit-higher-rates-bank-woes-next-move-higher-78c73d69,"","Stock Market Gets Hit by Higher Rates , Bank Woes . Why the Next Move Could Be Higher . ",20230310T200000Z,https://images.barrons.com/im-740760/social,marketwatch.com,English,United States
https://news.yahoo.com/why-employment-remains-red-hot-190514621.html,https://news.yahoo.com/amphtml/why-employment-remains-red-hot-190514621.html,Why employment remains red hot even as the Federal Reserve tries to put job market on ice,20230310T194500Z,https://s.yimg.com/ny/api/res/1.2/czK0ifNuivPJ47j_emDaBg--/YXBwaWQ9aGlnaGxhbmRlcjt3PTEyMDA7aD03ODY-/https://media.zenfs.com/en/the_conversation_us_articles_815/898a8f10fd142e14af58ce648e2a2081,news.yahoo.com,English,United States
https://www.wxii12.com/article/north-carolina-woman-wins-lottery-after-move-to-state/43273218,https://www.wxii12.com/amp/article/north-carolina-woman-wins-lottery-after-move-to-state/43273218,North Carolina woman wins lottery right after moving to state,20230310T194500Z,"https://kubrick.htvapps.com/htv-prod/ibmig/cms/image/wxii/34655736-budget-cash-money-bills-generic.jpg?crop=1.00xw:1.00xh;0,0",wxii12.com,English,United States
https://lasvegassun.com/news/2023/mar/10/another-us-hiring-surge-311000-jobs-despite-fed-ra/,"","Another U . S . hiring surge : 311 , 000 jobs despite Fed rate hikes",20230310T201500Z,https://media.lasvegassun.com/media/img/photos/2023/03/10/AP23068630893792_t1200.jpg?a58a258a4dac404905303588401680fdf3ee23e4,lasvegassun.com,English,United States
https://www.unionleader.com/news/business/economy-adds-311-000-jobs-in-february-reflecting-ongoing-labor-market-strength/article_9298a45b-441e-5e6e-8187-be465c2bd45d.html,"","Economy adds 311 , 000 jobs in February , reflecting ongoing labor market strength",20230310T194500Z,https://bloximages.newyork1.vip.townnews.com/unionleader.com/content/tncms/custom/image/595a0f6c-8b6f-11e8-996b-c70bb6ec20ab.jpg,unionleader.com,English,United States
https://www.dailyfx.com/news/euro-week-ahead-forecast-will-ecb-hawks-gain-the-upper-hand-on-rate-hikes-20230310.html,https://www.dailyfx.com/news/euro-week-ahead-forecast-will-ecb-hawks-gain-the-upper-hand-on-rate-hikes-20230310.html/amp,Euro Week Ahead Forecast : Will ECB Hawks Gain the Upper Hand on Rate Hikes ? ,20230310T194500Z,https://a.c-dn.net/b/2WbaYN/21246581_H1223926.JPG,dailyfx.com,English,China
https://www.kiplinger.com/february-jobs-report-interest-rates-unemployment,"",February Jobs Report Beats Expectations : What the Experts Are Saying,20230310T193000Z,https://cdn.mos.cms.futurecdn.net/dFGSW48QN7vYMusWUYmU5c-1200-80.jpg,kiplinger.com,English,United States
https://www.wbap.com/2023/03/10/u-s-employers-add-311000-jobs-in-february-unemployment-rate-at-3-6/,"","U . S . Employers Add 311 , 000 Jobs in February , Unemployment Rate at 3 . 6 % ",20230310T201500Z,https://express-images.franklymedia.com/6616/sites/274/2021/08/26075316/GettyImages-85074729-e1605195022742.jpg,wbap.com,English,United States
